timestamp,question,answer,sources_json
2025-10-06T05:18:17Z,Do it for Information Technology (M.S.),Admission requirements for Information Technology (M.S.) (grad),"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Upon completion of the doctoral degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-phd/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#overviewtext)"", ""- Graduates of the Molecular and Cellular Biotechnology M.S. degree program will be able to: (https://catalog.unh.edu/graduate/programs-study/molecular-cellular-biomedical-sciences/molecular-cellular-biotechnology-ms/#requirementstext)""]"
2025-10-06T05:22:20Z,How many credits are required for information technology?,Students admitted via the Accelerated Master's (AM) process may apply up to 12 credits of prior upper-level UNH coursework in accordance with AM policies. Students admitted via the Accelerated Master's (AM) process may apply up to 12 credits of prior upper-level UNH coursework in accordance with AM policies. Students admitted via the Accelerated Master's (AM) process may apply up to 12 credits of prior upper-level UNH coursework in accordance with AM policies.,"[""- Additional Information/Requirements (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Students%20admitted%20via%20the%20Accelerated%20Master%27s%20%28AM%29%20process%20may%20apply%20up%20to%2012%20credits%20of%20prior%20upper-level%20UNH%20coursework%20in%20accordance%20with%20AM%20policies.)"", ""- Additional Information/Requirements (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#coursetext)"", ""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/)""]"
2025-10-06T05:33:52Z,Do it for Information Technology (M.S.),The M.S. in Information Technology program has two options for completion: The M.S. in Information Technology program has two options for completion: The M.S.,"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-06T05:37:00Z,Do it for Information Technology (M.S.),The M.S. in Information Technology program has two options for completion: The M.S. in Information Technology program has two options for completion: The M.S.,"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-06T05:37:28Z,How many credits are required for a master’s degree?,A minimum of 30 graduate credits is required for all master's degrees. Many programs require substantially more than the minimum 30 credits. Individual program requirements are outlined in the program descriptions of this catalog.,"[""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#requirementstext)""]"
2025-10-06T05:37:50Z,for Information Technology (M.S.),Admission requirements for Information Technology (M.S.) (grad),"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Upon completion of the doctoral degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-phd/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#overviewtext)"", ""- Graduates of the Molecular and Cellular Biotechnology M.S. degree program will be able to: (https://catalog.unh.edu/graduate/programs-study/molecular-cellular-biomedical-sciences/molecular-cellular-biotechnology-ms/#requirementstext)""]"
2025-10-06T05:38:26Z,What are the prerequisites for MATH 954?,Course details and prerequisites for MATH 954 are listed below.,"[""- MATH 955 (https://catalog.unh.edu/search/?P=MATH%20955)"", ""- MATH 951 (https://catalog.unh.edu/search/?P=MATH%20951)""]"
2025-10-06T05:42:55Z,What are the requirements for computer science?,Computer Science (Ph.D.) (phd),"[""- Computer Science (Ph.D.) (https://catalog.unh.edu/graduate/programs-study/computer-science/computer-science-phd/)""]"
2025-10-06T06:01:00Z,How many credits are required for a master’s degree?,A minimum of 30 graduate credits is required for all master's degrees. Many programs require substantially more than the minimum 30 credits. Individual program requirements are outlined.,"[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T06:01:47Z,for Information Technology (M.S.),The M.S. in Information Technology program has two options for completion: Admission Requirements Question: Admission requirements for Information Technology (M.S.),"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Upon completion of the doctoral degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-phd/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#requirementstext)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#overviewtext)""]"
2025-10-06T06:02:27Z,for Information Technology (M.S.),The M.S. in Information Technology program has two options for completion: Admission Requirements Question: Admission requirements for Information Technology (M.S.),"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Upon completion of the doctoral degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-phd/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#requirementstext)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#overviewtext)""]"
2025-10-06T06:02:41Z,"For Information Technology (M.S.), how many credits are required?",Total credits required for Information Technology (M.S.),"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#coursetext)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-06T06:10:10Z,What is the minimum GPA to stay in good standing?,"3.0 or higher. Graduate students must have a cumulative GPA of 3.0 or higher in order to graduate. Each individual program may set and announce standards for coursework, examinations, and/or research achievement that are more rigorous than the Graduate School standard.","[""- Dual Degrees (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=All%20standard%20policies%20relating%20to%20time%20to%20degree%2C%20residency%20requirements%2C%20academic%20standards%2C%20and%20minimum%20GPA%20required%20to%20graduate%20apply%20to%20any%20dual-%C2%ADdegree)"", ""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Academic Standards (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/academic-standards/#:~:text=Each%20individual%20program%20may%20set%20and%20announce%20standards%20for%20coursework%2C%20examinations%2C%20and/or%20research%20achievement%20that%20are%20more%20rigorous%20than%20the%20Graduate)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/)"", ""- Accelerated Master's Program (https://catalog.unh.edu/graduate/general-information/admissions/)""]"
2025-10-06T06:11:33Z,How many credits are required for a master’s degree?,A minimum of 30 graduate credits is required for all master's degrees. Many programs require substantially more than the minimum 30 credits. Individual program requirements are outlined.,"[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T06:12:48Z,How many credits are required for a master’s degree?,A minimum of 30 graduate credits is required for all master's degrees. Many programs require substantially more than the minimum 30 credits. Individual program requirements are outlined.,"[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T06:13:12Z,for Information Technology (M.S.),The M.S. in Information Technology program has two options for completion: Admission Requirements Question: Admission requirements for Information Technology (M.S.),"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Upon completion of the doctoral degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-phd/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#requirementstext)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#overviewtext)""]"
2025-10-06T06:14:18Z,"For Information Technology (M.S.), how many credits are required?",Total credits required for Information Technology (M.S.),"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#coursetext)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-06T06:18:29Z,Is a thesis required for master’s programs?,"A master's thesis must be approved by a committee composed of a regular member of the graduate faculty under whose direction it was written and two other. During their degree program, a student completing a thesis must enroll in at least 6 but no more than 10 thesis credits. Students are advised to review their program's degree requirements as the exact number of required thesis credits within each program can vary.","[""- Master's Thesis > Thesis Committee (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20master%27s%20thesis%20must%20be%20approved%20by%20a%20committee%20composed%20of%20a%20regular%20member%20of%20the%20graduate%20faculty%20under%20whose%20direction%20it%20was%20written%20and%20two%20other)"", ""- Master's Degree Requirements > Capstone Experience > Capstone­ - Thesis Option (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=Students%20who%20are%20in%20a%20thesis%20program%20are%20required%20to%20conduct%20research%20and%20prepare%20a%20scholarly%20paper%20under%20the%20guidance%20of%20a%20faculty%20committee%20for%20submission%20to)"", ""- Master's Thesis > Thesis Credit (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=The%20exact%20number%20of%20thesis%20credits%20that%20are%20required%20for%20each%20degree%20will%20be%20determined%20by%20the%20faculty%20of%20the%20individual%20programs.)"", ""- Graduate Education > Master's Programs (https://catalog.unh.edu/graduate/general-information/)"", ""- Graduates of the UNH M.S. CS program will have an ability to: (https://catalog.unh.edu/graduate/programs-study/computer-science/computer-science-ms/#requirementstext)""]"
2025-10-06T06:18:56Z,Do it for Information Technology (M.S.),The M.S. in Information Technology program has two options for completion: The M.S. in Information Technology program has two options for completion: The M.S.,"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-06T06:20:12Z,What are the prerequisites for MATH 954?,Courses: MATH 955 Prerequisite(s): MATH 951 with a minimum grade of B-. Courses: MATH 955 Prerequisite(s): MATH 951 with a minimum grade of B-. Courses: MATH 955 Prerequisite(s): MATH 951 with a minimum grade of B-.,"[""- MATH 955 (https://catalog.unh.edu/search/?P=MATH%20955)"", ""- MATH 952 - Algebra II (https://catalog.unh.edu/graduate/programs-study/mathematics-statistics/#:~:text=Prerequisite%28s%29%3A%20MATH%20951%20with%20a%20minimum%20grade%20of%20B-.)""]"
2025-10-06T06:42:37Z,How many credits are required for a master’s degree?,"Up to 8 credits of graduate credit from another institution may be transferred, provided the credits were not counted toward another degree, and the course grad","[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T06:43:27Z,Do it for Information Technology (M.S.),The M.S. in Information Technology program has two options for completion:,"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Upon completion of the doctoral degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-phd/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#requirementstext)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#overviewtext)""]"
2025-10-06T07:03:36Z,How many credits are required for a master’s degree?,"Up to 8 credits of graduate credit from another institution may be transferred, provided the credits were not counted toward another degree, and the course grade was a B or higher.","[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T07:09:02Z,How many credits are required for a master’s degree?,"Up to 8 credits of graduate credit from another institution may be transferred, provided the credits were not counted toward another degree, and the course grade was a B or higher.","[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T07:09:31Z,How many credits are required for a master’s degree?,"Up to 8 credits of graduate credit from another institution may be transferred, provided the credits were not counted toward another degree, and the course grade was a B or higher.","[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T07:09:37Z,"For master’s programs, how many credits can I transfer from another institution?",30.,"[""- Certificate Programs (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=There%20are%20no%20upper%20limits%20to%20the%20number%20of%20credits%20that%20may%20be%20applied%20to%20a%20degree%20program%20provided%20the%20courses%20fulfill%20a%20degree%20requirement.)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Accelerated Master's Program (https://catalog.unh.edu/graduate/general-information/admissions/)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/physics/physics-ms/#requirementstext)""]"
2025-10-06T07:14:37Z,How many credits are required for a master’s degree?,"Up to 8 credits of graduate credit from another institution may be transferred, provided the credits were not counted toward another degree, and the course grade was a B or higher.","[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T07:15:08Z,"For master’s programs, how many credits can I transfer from another institution?",8.,"[""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=The%20transfer%20credit%20request%20must%20be%20recommended%20by%20the%20program%20faculty%20and%20approved%20by%20the%20Graduate%20School.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20must%20submit%20an%20External%20Transfer%20Credit%20Form%20to%20request%20that%20the%20credits%20be%20applied%20to%20their%20degree%20requirements.)"", ""- Transfer Credits (https://catalog.unh.edu/graduate/programs-study/natural-resources-earth-systems-science/natural-resources-environmental-studies-phd/#:~:text=Graduate-level%20courses%20taken%20prior%20to%20admission%20may%20be%20transferred%20into%20the%20program%20and%20applied%20to%20the%20total%20only%20if%20they%20were%20not%20taken%20while%20matriculated%20in)"", ""- Transfer Credits (https://catalog.unh.edu/graduate/programs-study/natural-resources-earth-systems-science/natural-resources-environmental-studies-phd/#requirementstext)"", ""- Transfer Credits (https://catalog.unh.edu/graduate/programs-study/natural-resources-earth-systems-science/natural-resources-environmental-studies-phd/)""]"
2025-10-06T07:18:58Z,How many credits are required for a master’s degree?,"Up to 8 credits of graduate credit from another institution may be transferred, provided the credits were not counted toward another degree, and the course grade was a B or higher.","[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
